"V1","V2","V3","V4","V5","V6","V7","V8"
0.000885276,0.00111623,0.00246988,0.00551218,0.0146429,0.0175494,0.0344207,0.0456885
0.00123467,0.00101803,0.00226828,0.00630677,0.0159676,0.0163301,0.0291051,0.0426272
0.000585847,0.00101701,0.00217909,0.00498388,0.0128738,0.0145,0.0262086,0.0381468
0.00130028,0.00112416,0.00222087,0.00624234,0.0160256,0.0198714,0.0352961,0.0479103
0.000670735,0.000989782,0.00218144,0.00561503,0.0147413,0.0131425,0.0222161,0.0366029
0.000717154,0.00133942,0.00241247,0.00671161,0.0168614,0.0175541,0.028706,0.0460706
0.00164682,0.00180627,0.00393545,0.0100393,0.026287,0.0338249,0.061413,0.097622
0.000785145,0.00111495,0.00292281,0.00599419,0.0157789,0.0158878,0.0270381,0.0388887
0.000711611,0.000922629,0.00222465,0.0048085,0.0131439,0.0147836,0.0245379,0.0376774
0.00103169,0.00105197,0.00188354,0.00552926,0.0150697,0.0214812,0.0348245,0.0525825
0.00116729,0.000973764,0.00233009,0.00546787,0.0139577,0.0154256,0.0306454,0.0435997
0.000753928,0.000960992,0.0023588,0.00581009,0.0141449,0.0165261,0.0302538,0.0408937
0.000467094,0.00100993,0.0020037,0.00507588,0.0117497,0.0113695,0.0181266,0.0276569
0.000902537,0.00121845,0.00244975,0.00650662,0.015554,0.0181258,0.0331778,0.04879
0.00087204,0.00109664,0.00239643,0.00609681,0.0144266,0.0161696,0.0306659,0.0436631
0.000808058,0.000911799,0.00234669,0.00571075,0.0136355,0.0152503,0.0299768,0.0428134
0.000716009,0.00107481,0.00248378,0.00656995,0.0173979,0.0174846,0.0295958,0.0441893
0.00104408,0.000802618,0.00183993,0.00442723,0.0113538,0.0154466,0.0278404,0.0440769
0.00104357,0.00101781,0.00264944,0.00607219,0.0155987,0.0180108,0.0327821,0.0478928
0.000651251,0.00108348,0.00230517,0.006112,0.0149826,0.0158184,0.0307294,0.0445115
0.000579899,0.000851203,0.00159521,0.00406718,0.0104544,0.0115915,0.0189789,0.0327943
0.000554532,0.000866119,0.00202181,0.00482202,0.0109518,0.0111723,0.0184837,0.0288823
0.000666519,0.000989965,0.00198044,0.0055656,0.0133299,0.0159009,0.0288155,0.0416405
0.000826944,0.000904177,0.00195104,0.0050183,0.0130691,0.0158884,0.0291297,0.0402461
0.000964087,0.00125962,0.0027433,0.00712956,0.0184346,0.0220516,0.0416596,0.0598119
0.00141485,0.00148531,0.00351971,0.0100461,0.0275318,0.0361101,0.0626618,0.0983858
0.000849569,0.000907793,0.00225191,0.00520783,0.013397,0.0187389,0.0314563,0.0487446
0.000760798,0.000865671,0.00181343,0.00516004,0.0125316,0.0148315,0.0262209,0.0402982
0.00125976,0.00111295,0.00254735,0.00616433,0.0157544,0.0207298,0.0356241,0.0540335
0.000856101,0.000708188,0.00202957,0.00518976,0.012415,0.0175866,0.0283096,0.0432887
0.00121114,0.00114519,0.002476,0.00660522,0.0164503,0.0209514,0.0409836,0.0611577
0.00120762,0.00119832,0.00288693,0.00710592,0.0189565,0.0240698,0.0454949,0.0720884
0.000955214,0.00100777,0.00202511,0.00572693,0.0141163,0.0148802,0.0285957,0.0409064
0.000747643,0.00103665,0.00236768,0.0053794,0.0140222,0.0158963,0.0253723,0.0393235
0.000801714,0.00122282,0.00250005,0.00619886,0.0140614,0.0154644,0.0252518,0.0373335
0.000714223,0.000899055,0.00226839,0.00523165,0.0135093,0.011902,0.0211345,0.028635
0.000713759,0.000963617,0.0019534,0.00539719,0.0134031,0.0155679,0.0269544,0.0403171
0.0011255,0.00122252,0.00299558,0.0076655,0.018904,0.022889,0.0371186,0.0611602
0.000843875,0.00105482,0.00204932,0.005051,0.0133914,0.0156959,0.0242902,0.0351648
0.000762687,0.00098386,0.0022877,0.00515229,0.0136813,0.0165295,0.029651,0.0419114
0.000986405,0.00109659,0.00271592,0.00681936,0.0169672,0.017358,0.032951,0.0458983
0.000826395,0.00113454,0.00232537,0.00574816,0.0141772,0.017712,0.0320319,0.0480333
0.00075407,0.00103264,0.00249954,0.00640082,0.01671,0.0165611,0.0290791,0.0440592
0.0010718,0.00120041,0.00253104,0.00650446,0.0162951,0.0198073,0.0376477,0.0497069
0.0011506,0.00150598,0.00399498,0.00923348,0.021787,0.029693,0.0540038,0.0814662
0.00114781,0.00103636,0.0025804,0.00592428,0.0131919,0.0142506,0.0250655,0.0353013
0.00149304,0.00166661,0.00358254,0.00925221,0.0250789,0.0344763,0.0654979,0.0977456
0.000680597,0.000798876,0.00183154,0.00410237,0.0102529,0.0135293,0.0212997,0.0321315
0.000693924,0.000928129,0.00223435,0.00513012,0.0131457,0.0125114,0.02403,0.0359095
0.000623887,0.000840626,0.00191533,0.00499153,0.0115604,0.0147731,0.0265068,0.0392477
0.00166879,0.0017903,0.00433297,0.0104264,0.0258875,0.0383056,0.0713668,0.108542
0.000725526,0.000804474,0.00187046,0.00520595,0.0126293,0.0166631,0.0291273,0.0439298
0.000963441,0.00100238,0.0020792,0.00498419,0.0121896,0.0172562,0.0313198,0.0456903
0.000809357,0.0013872,0.00258773,0.00617011,0.0166078,0.018986,0.02849,0.0478664
0.000934068,0.00105636,0.00261595,0.0064929,0.0159472,0.0190103,0.0332658,0.0431381
0.00131054,0.00116229,0.00233187,0.00622619,0.0167855,0.0184056,0.0351801,0.0508678
0.000938652,0.00140284,0.00304924,0.00933949,0.0227029,0.0256617,0.0456579,0.070275
0.00074047,0.000965715,0.00218842,0.0055887,0.0136366,0.0153227,0.0313603,0.0405641
0.00107501,0.0010651,0.00297373,0.0066828,0.016807,0.0198057,0.0340772,0.0574213
0.000711418,0.0010028,0.00208303,0.00522901,0.0120874,0.0126976,0.0218399,0.0310192
0.000702708,0.00104263,0.00237172,0.00591427,0.0161407,0.0191544,0.0378686,0.0537685
0.000978652,0.00110845,0.00321222,0.0077665,0.0188087,0.0249571,0.0424154,0.0595038
0.000652231,0.00115413,0.00242106,0.00662923,0.0165103,0.0165652,0.0258018,0.0418319
0.00190958,0.00164875,0.00392425,0.00980305,0.0266507,0.0401687,0.0742362,0.102542
0.00108668,0.00107533,0.00253076,0.00560478,0.0141203,0.0200392,0.0345192,0.0494497
0.00123894,0.00106403,0.00269512,0.00638597,0.016811,0.0200699,0.0358143,0.0536408
0.000955967,0.00151396,0.0033397,0.00747039,0.0179175,0.0185309,0.031825,0.0470921
0.00146304,0.00172009,0.00396978,0.0110359,0.0274862,0.0392864,0.0744115,0.108196
0.000857538,0.000874615,0.00202412,0.00505254,0.0129038,0.0150871,0.0269267,0.0407331
0.000810849,0.000889465,0.0020391,0.00527796,0.0131205,0.0129893,0.0247727,0.033732
0.0011351,0.00107521,0.00211942,0.00496189,0.0134485,0.0180456,0.0299016,0.0428919
0.00144579,0.00111851,0.00311443,0.00696096,0.0185128,0.0255071,0.0477791,0.0737231
0.000825452,0.000954412,0.00235347,0.0058714,0.0139153,0.0188947,0.0345357,0.0512477
0.00086126,0.00107899,0.00227535,0.00561265,0.0152753,0.0155034,0.0267047,0.039233
0.000634263,0.000994699,0.0022074,0.00538074,0.0128249,0.0152698,0.0272256,0.0406638
0.00206274,0.00122765,0.00370107,0.00905525,0.0244458,0.0346791,0.0704116,0.0994123
0.0007323,0.000712958,0.00183777,0.0045444,0.0107404,0.0129283,0.0238426,0.0349221
0.000838901,0.000949617,0.00219896,0.005981,0.0134238,0.0147879,0.0246448,0.0388533
0.000769006,0.00104375,0.0021798,0.00587778,0.0150243,0.0179193,0.0280046,0.0419943
0.00118337,0.00161844,0.00287559,0.00767248,0.0158027,0.0164158,0.0274755,0.0381222
0.000558949,0.000834881,0.001774,0.00447454,0.0113332,0.0152706,0.0251076,0.0382669
0.00152121,0.00180635,0.00409483,0.01053,0.0283631,0.0312576,0.056357,0.0834128
0.00105499,0.0017023,0.0038335,0.00985382,0.0255468,0.0318059,0.0574791,0.0905794
0.000868878,0.00114797,0.00285719,0.00724052,0.0160494,0.0202626,0.0360369,0.0533284
0.00121828,0.00147456,0.0033362,0.00838137,0.022297,0.027706,0.0471041,0.0744277
0.000899864,0.00100558,0.00251763,0.0068192,0.0158132,0.016244,0.0285783,0.0408691
0.000634121,0.000951345,0.00209404,0.00513082,0.0124654,0.0115097,0.0195726,0.0273903
0.00135995,0.00135974,0.00324586,0.00838746,0.0211013,0.0274913,0.0515594,0.0748746
0.00113842,0.00124223,0.00251165,0.00698532,0.0178713,0.0182778,0.0358422,0.0511692
0.000629108,0.000767867,0.00225346,0.00543652,0.013676,0.0151252,0.0234355,0.0358543
0.000787441,0.000964581,0.00252957,0.00616238,0.0140774,0.0147057,0.0264722,0.0414525
0.000897121,0.00112929,0.00220503,0.00598868,0.0155735,0.0190284,0.031359,0.0471749
0.000942072,0.00108056,0.00260579,0.00583562,0.0144236,0.0176806,0.0279668,0.0395757
0.000847101,0.00119176,0.00273205,0.00613028,0.0159707,0.015707,0.029994,0.0437295
0.000679635,0.00100791,0.0022852,0.00560291,0.0127787,0.0140289,0.0237974,0.0379174
0.000784398,0.000875225,0.00250908,0.00576825,0.0134703,0.0145945,0.0261646,0.0389503
0.000887998,0.00141031,0.00310248,0.00672622,0.015642,0.0189275,0.0305095,0.0481877
0.000813114,0.000960412,0.00272612,0.00649866,0.0150308,0.0182801,0.0332683,0.0483928
0.00103205,0.00112536,0.00264698,0.00681895,0.015405,0.0193296,0.036343,0.0512617
0.0016772,0.00157581,0.00354615,0.00961545,0.0238828,0.0371891,0.0687436,0.0983194
0.000756149,0.00103475,0.00265025,0.00666534,0.0169813,0.0199073,0.0316637,0.048723
0.000751572,0.00113127,0.00241559,0.00625358,0.0148794,0.0157025,0.0227045,0.0364682
0.000439454,0.000687785,0.00187306,0.00390819,0.00945709,0.0124457,0.0224636,0.0313696
0.00106864,0.00115146,0.00257141,0.00632423,0.0176885,0.0216866,0.0425564,0.0622207
0.000921768,0.000962409,0.0023812,0.00591082,0.0155983,0.0171499,0.0315078,0.0474189
0.000823297,0.00105537,0.00226923,0.0062176,0.015727,0.0190589,0.0292092,0.0472809
0.00137024,0.00113617,0.00328538,0.00862519,0.0220742,0.0285058,0.050713,0.0775753
0.00163092,0.00126554,0.00274745,0.00717088,0.0177562,0.0274283,0.050277,0.0789736
0.000875811,0.00124092,0.00296378,0.00850695,0.0207985,0.0189864,0.0351949,0.0534763
0.000648267,0.000917674,0.00196407,0.00507137,0.0116639,0.0170231,0.030129,0.0444535
0.000735748,0.000826231,0.00210268,0.00482328,0.0116799,0.0141164,0.0210497,0.031658
0.000716087,0.00079981,0.00226364,0.00515737,0.013311,0.0114324,0.0199026,0.0278238
0.000940425,0.00127898,0.0030609,0.00725946,0.0168429,0.0209021,0.0321865,0.0493148
0.00130651,0.00154367,0.00345105,0.00916423,0.0259398,0.0374708,0.0755257,0.109903
0.00109303,0.00103908,0.00278834,0.00719303,0.0164966,0.0211447,0.0387711,0.0601353
0.00127253,0.00109104,0.00292607,0.00786311,0.0194344,0.0275104,0.0492389,0.0675106
0.00110312,0.00127333,0.00343872,0.0080689,0.0194587,0.0209168,0.0371998,0.0531715
0.00103608,0.00134288,0.002876,0.00804618,0.0204574,0.0224952,0.0389435,0.0627413
0.00135778,0.00126144,0.00311912,0.00689892,0.0181568,0.0241165,0.038009,0.0596589
0.000679436,0.000904141,0.00231657,0.00535747,0.014141,0.0175781,0.0288486,0.0438213
0.000870439,0.000997372,0.00218491,0.0054472,0.0132085,0.0180357,0.0311916,0.0464618
0.00117038,0.00112802,0.00282813,0.00680932,0.0168506,0.0200906,0.0358046,0.0538262
0.00117041,0.00126928,0.0035688,0.00848245,0.0212325,0.0260061,0.046735,0.0722403
0.00113581,0.00132427,0.00250396,0.00682808,0.017988,0.0241378,0.0419083,0.064792
0.00144595,0.00120755,0.00268393,0.00720782,0.0181824,0.01974,0.0334144,0.0493672
0.000779781,0.000779432,0.00213025,0.00442987,0.0123111,0.0174916,0.0313904,0.0463517
0.000822875,0.000936119,0.0019207,0.00539643,0.0142156,0.0156866,0.030858,0.0477347
0.000746135,0.00094872,0.00258416,0.00616232,0.0139016,0.0141367,0.0256075,0.0405772
0.000708264,0.000852483,0.00224206,0.00534973,0.0135361,0.0146142,0.0242558,0.0366325
0.000782262,0.000986032,0.00225534,0.00563086,0.0129986,0.0152298,0.0287808,0.0387427
0.000861528,0.00111418,0.00232557,0.00599983,0.015509,0.0187569,0.0313185,0.049627
0.00099436,0.00121323,0.00281464,0.00703546,0.0187127,0.0233051,0.0434066,0.0595891
0.000709043,0.00105813,0.00233414,0.00575111,0.0150367,0.0164091,0.0290172,0.0433948
0.000803693,0.000935191,0.00192478,0.0051164,0.0131863,0.0160921,0.0276584,0.0427199
0.000554678,0.00094276,0.00205762,0.00530373,0.0135382,0.0129811,0.0233436,0.0337174
0.0008703,0.00108929,0.0028917,0.00664943,0.018024,0.0231486,0.0412359,0.0589201
0.000730473,0.000907653,0.00191068,0.00522646,0.011689,0.0130516,0.0249856,0.0342266
0.000999257,0.00109415,0.00209981,0.00561945,0.0142841,0.0165095,0.0297431,0.0449501
0.00134498,0.00167256,0.00390879,0.010114,0.0231765,0.0300302,0.0544243,0.0767899
0.000989234,0.00110741,0.00289876,0.00620815,0.0156271,0.0160354,0.0271025,0.0398825
0.000658797,0.00078543,0.00166518,0.00427772,0.0102101,0.0104408,0.0187965,0.0266383
0.000551862,0.000881117,0.00213392,0.0051755,0.0123176,0.0151128,0.0246522,0.0402396
0.00124453,0.00157531,0.00374518,0.00938342,0.023965,0.0374016,0.0646687,0.102472
0.000634965,0.000842826,0.00202977,0.00466006,0.0117778,0.0134732,0.0263489,0.0352342
0.000845619,0.00102781,0.00231016,0.00554745,0.0135107,0.0143142,0.0254748,0.0354105
0.000710442,0.000794486,0.00232323,0.0056278,0.0140569,0.0178088,0.0279807,0.0456761
0.000807737,0.00127418,0.00223884,0.00689907,0.0180393,0.0172543,0.0321353,0.0461313
0.00104316,0.00148348,0.00276158,0.00831376,0.0180727,0.0221759,0.0376089,0.0638189
0.000611064,0.00105427,0.00189598,0.00518357,0.0129317,0.0157129,0.0276615,0.040624
0.000850806,0.000926147,0.00256612,0.00638786,0.0140279,0.0167929,0.0294278,0.0440642
0.000786343,0.00095107,0.00202572,0.00509869,0.0155302,0.0197468,0.0337198,0.050842
0.000681059,0.000792725,0.00180372,0.00443344,0.0100727,0.0130114,0.0216639,0.0298422
0.000986164,0.00127249,0.00318315,0.00820012,0.0225529,0.0200011,0.0372721,0.0539946
0.000865899,0.000861887,0.00222667,0.00566245,0.01462,0.0198528,0.0305672,0.0510188
0.000713337,0.000927385,0.00217514,0.00607685,0.0136086,0.0206468,0.0385365,0.054106
0.000985949,0.00101431,0.00234751,0.00559046,0.0150968,0.0159546,0.0277604,0.0419452
0.000836917,0.000937956,0.0024716,0.00644045,0.0150443,0.0192767,0.0364233,0.0539222
0.000598662,0.00100805,0.00203322,0.00516047,0.0124831,0.0107111,0.0173136,0.025726
0.00115683,0.00118603,0.00246276,0.00686464,0.0165762,0.018669,0.0364293,0.0486168
0.000874394,0.00098026,0.00243406,0.00667271,0.0155448,0.0157283,0.0276563,0.0395221
0.00102468,0.00108207,0.00290413,0.00667878,0.0179799,0.0262238,0.04686,0.0685847
0.00049862,0.000781731,0.00218466,0.00525824,0.0132705,0.0153215,0.0260749,0.0381491
0.00084119,0.000848027,0.00212289,0.00452401,0.011788,0.0143887,0.0230051,0.0321469
0.000820772,0.00102597,0.00276231,0.00641443,0.0154217,0.0166643,0.0306863,0.0436464
0.000752895,0.00105721,0.00218229,0.00567363,0.0145503,0.0160336,0.0279531,0.0450608
0.000959348,0.00116728,0.00329097,0.00785977,0.0178621,0.0177617,0.0315306,0.0475415
0.00116608,0.00130799,0.00278891,0.00708295,0.0188282,0.0234692,0.0451654,0.062621
0.000693913,0.00107301,0.00191028,0.00537009,0.0125486,0.0137521,0.0257793,0.0365127
0.000912795,0.000929787,0.00252521,0.00610111,0.0153238,0.0185114,0.0323206,0.0526099
0.00116567,0.00129461,0.00270044,0.00630963,0.0157316,0.0222669,0.0367569,0.0517181
0.000778812,0.00111892,0.00240441,0.00642754,0.0143429,0.0157079,0.0278745,0.0413825
0.000940402,0.00102268,0.00243174,0.00651124,0.0163429,0.0231432,0.0442141,0.0644711
0.00113624,0.000895664,0.00273513,0.00705007,0.0175788,0.0254347,0.0448966,0.0612203
0.000659209,0.000836675,0.00180028,0.005245,0.0121842,0.0129013,0.0233161,0.0313744
0.000706379,0.00107626,0.00217581,0.00554001,0.0136041,0.0159699,0.0258039,0.0395793
0.000739874,0.00118586,0.00220174,0.00538177,0.0135595,0.0158072,0.0246685,0.0414049
0.000882847,0.001027,0.00233788,0.0052979,0.0142425,0.0144817,0.025754,0.0358079
0.000802323,0.00125267,0.00274769,0.00615895,0.015675,0.0197619,0.0356421,0.0464184
0.000752161,0.000916669,0.00245659,0.00599405,0.0144272,0.0168559,0.0295689,0.0412188
0.000926058,0.00108144,0.00228635,0.00587276,0.0147753,0.0172527,0.0305861,0.0423077
0.0008607,0.00113783,0.00286171,0.00740662,0.0168711,0.0234034,0.0414477,0.0668405
0.000868151,0.00114676,0.00255089,0.00640813,0.0182693,0.0178807,0.0343994,0.049028
0.000780521,0.0012051,0.0026813,0.00731129,0.0177903,0.0230534,0.0432578,0.0613772
0.000725896,0.000987627,0.00236092,0.00468663,0.0133945,0.0172376,0.0272262,0.0467697
0.000633502,0.00083046,0.00228096,0.00509831,0.0141686,0.0133017,0.0250029,0.0336126
0.00102507,0.00103034,0.00273365,0.00601548,0.0170338,0.0209497,0.0373387,0.0563491
0.000708008,0.000843409,0.00208065,0.00496058,0.0125663,0.014388,0.0276722,0.0429424
0.000471994,0.000734924,0.00165359,0.00426107,0.0109537,0.0138082,0.0253706,0.0374764
0.000631996,0.00144274,0.00264177,0.00630535,0.0150103,0.0154069,0.0276811,0.0411763
0.000725909,0.000828126,0.00219136,0.00528146,0.0134594,0.0128023,0.0212521,0.0335426
0.000736656,0.00102881,0.00200547,0.00585282,0.0136535,0.0146524,0.024687,0.0408248
0.000603359,0.00107882,0.00258217,0.00645762,0.0149362,0.0119797,0.0200036,0.0322218
0.000800854,0.0010178,0.00242399,0.00584812,0.0157719,0.0136882,0.0208402,0.0329161
0.000605402,0.000984465,0.00226984,0.00561518,0.0142657,0.0154479,0.0278603,0.0388573
0.000649996,0.00083277,0.00190586,0.00465119,0.012256,0.0127201,0.0202183,0.0314082
0.00113741,0.00133692,0.00280487,0.00803104,0.0191904,0.0216184,0.0390125,0.0574347
0.00106592,0.00111373,0.00280194,0.00672643,0.0166097,0.0260072,0.0507521,0.071666
0.00085244,0.000813893,0.00205057,0.00577172,0.0126349,0.017229,0.0307924,0.0418768
0.0014755,0.0018549,0.00373363,0.00951784,0.0232628,0.0296,0.0524559,0.0759422
0.000891305,0.000982896,0.0025544,0.00586739,0.015935,0.0212789,0.0360069,0.052309
0.00096697,0.00108016,0.00225398,0.00568606,0.0134319,0.0170179,0.0343592,0.0500855
0.000693298,0.000918484,0.00189186,0.0049224,0.0119212,0.0121788,0.0199587,0.0313085
0.000919718,0.000913464,0.00256791,0.00630915,0.0155693,0.0178628,0.0291666,0.0424909
0.00110168,0.000898264,0.00211805,0.00565382,0.0131097,0.0182192,0.0313767,0.0491372
0.000808853,0.00102937,0.00183208,0.00506629,0.0128755,0.0163036,0.024876,0.0394808
0.00117348,0.00104676,0.00190338,0.00606127,0.013701,0.0192391,0.0352183,0.0511209
0.00118018,0.00101268,0.00265553,0.00673007,0.0153588,0.0161788,0.0278997,0.0441444
0.000921873,0.00103819,0.00290406,0.00712338,0.0169607,0.0177627,0.0299016,0.0497457
0.00123868,0.00156903,0.0034744,0.00850099,0.0224953,0.0291628,0.0528429,0.0737355
0.000706775,0.000952166,0.00207636,0.00544065,0.011978,0.0125806,0.0224331,0.031354
0.000825975,0.000876302,0.00201757,0.00510937,0.0126525,0.0163715,0.0271844,0.0433606
0.000815851,0.000937715,0.00191367,0.00516367,0.0124657,0.0126922,0.0242765,0.0320307
0.00067317,0.00119787,0.00252351,0.00652457,0.016778,0.0153527,0.0275662,0.0422052
0.000994753,0.00121816,0.00285773,0.00711302,0.0179706,0.0232386,0.044282,0.0694304
0.00137392,0.00112405,0.00256637,0.00683528,0.0157903,0.0215591,0.0367855,0.0593567
0.00137683,0.000836019,0.00243025,0.00548821,0.0135214,0.0213871,0.0377266,0.0587574
0.000990914,0.000887771,0.00213374,0.00565073,0.0155508,0.0163183,0.0296059,0.0415225
0.000853374,0.00108697,0.00207809,0.00548321,0.0142679,0.0178709,0.0308412,0.0459973
0.000832839,0.00113552,0.00235892,0.00623691,0.0152504,0.0162292,0.0268707,0.0417413
0.000718678,0.000931214,0.00223584,0.00509004,0.0142481,0.0154011,0.0283542,0.0389402
0.000513179,0.000755973,0.00174282,0.00436849,0.0111814,0.0106005,0.0191838,0.0285119
0.000760218,0.000943516,0.00200662,0.00501617,0.0121722,0.0137323,0.0233643,0.0334818
0.00085743,0.0009281,0.00174487,0.00489426,0.0119287,0.0137191,0.0268835,0.0363805
0.0010026,0.000953827,0.00251564,0.00635298,0.0146339,0.0168555,0.0280363,0.041426
0.000718359,0.000936906,0.0022651,0.00572052,0.0135773,0.0158396,0.0259747,0.0402883
0.000700309,0.00117131,0.00246366,0.00658327,0.0148396,0.017641,0.0284092,0.045243
0.00102027,0.000884701,0.00235239,0.00601237,0.0145286,0.0142556,0.0261999,0.0349943
0.000840937,0.00087354,0.00167883,0.00431697,0.0105899,0.0124582,0.0238981,0.0354923
0.0018581,0.00149067,0.00356949,0.00985158,0.0242744,0.0331928,0.0590297,0.0914312
0.000907911,0.00111571,0.00244504,0.00640718,0.0145955,0.0134705,0.0221538,0.0338461
0.000759965,0.000939152,0.00180366,0.004757,0.0118474,0.0128211,0.0236466,0.0331045
0.000983669,0.000969572,0.00242178,0.00635814,0.0164984,0.0224381,0.0368873,0.0531149
0.000809863,0.000844942,0.00208768,0.00580375,0.0128804,0.0149812,0.0240394,0.0371443
0.000835634,0.00112929,0.00216471,0.00597687,0.013742,0.016344,0.0293941,0.0423285
0.000697984,0.00101924,0.00240159,0.00635749,0.0141267,0.0132197,0.0246106,0.0331158
0.000971553,0.0010761,0.0029375,0.00682041,0.0193277,0.0233711,0.0379705,0.0574352
0.00134866,0.00138562,0.00324211,0.00929405,0.0244699,0.0278364,0.0498781,0.0702506
0.00124153,0.00147854,0.00347294,0.00952484,0.0249083,0.0364131,0.0677049,0.102361
0.000875678,0.000910082,0.00189867,0.00397653,0.011556,0.0133905,0.022511,0.0327593
0.00103499,0.000900741,0.00207826,0.00477576,0.0125081,0.0161318,0.0284059,0.0456234
0.000837372,0.00106385,0.00232298,0.00596336,0.0149183,0.0202148,0.0386213,0.0553417
0.000908778,0.000932603,0.00238335,0.00600315,0.0125663,0.0189381,0.0356423,0.0481054
0.00219721,0.00237027,0.00476067,0.0137595,0.0369808,0.0393737,0.0810912,0.114925
0.000683019,0.000845633,0.00220515,0.00541449,0.0122795,0.0182325,0.026607,0.0435268
0.000761973,0.000776034,0.00193262,0.00492927,0.0109266,0.0156974,0.0253076,0.0394103
0.00148969,0.00166643,0.00315258,0.00767713,0.0205432,0.0307107,0.0515464,0.0796879
0.000932563,0.00114023,0.00256755,0.00633989,0.0155211,0.0215769,0.0365072,0.0611845
0.00056762,0.00090744,0.00191559,0.00537509,0.0120628,0.0164573,0.0274166,0.0414263
0.000631935,0.000887721,0.00200035,0.0058055,0.0144107,0.0157483,0.0282139,0.0418276
0.000833008,0.000927137,0.00244748,0.00615061,0.0159483,0.0198885,0.0345596,0.05096
0.0008572,0.00109954,0.00246632,0.00600598,0.0141894,0.0187494,0.0350108,0.0471724
0.00072567,0.000764078,0.00193189,0.0044112,0.010879,0.0148466,0.0270743,0.0404563
0.000942452,0.000956691,0.00229888,0.00555417,0.0133057,0.0170995,0.0298678,0.0462681
0.00146751,0.00147935,0.00337325,0.00935466,0.0234891,0.0266691,0.0457503,0.0703005
0.00090348,0.00103384,0.00298283,0.00669759,0.0162325,0.0172691,0.0327296,0.042252
0.000785385,0.000965526,0.00215919,0.00536931,0.0135897,0.0133945,0.0231422,0.0323253
0.000798468,0.00082855,0.0022709,0.00559035,0.0130397,0.0134607,0.0224114,0.0341468
0.000789673,0.000850703,0.00173778,0.00472908,0.0120107,0.0149075,0.0312413,0.0449942
0.000975127,0.000899167,0.00265845,0.00652706,0.0154554,0.0186742,0.0331903,0.0467712
0.00076056,0.00105537,0.00280441,0.0062235,0.0153705,0.0184722,0.0282935,0.0461582
0.000603198,0.000805863,0.0021495,0.00520542,0.0113352,0.0142181,0.0286347,0.0371526
0.000798975,0.000861736,0.00195927,0.00576076,0.0137201,0.0167188,0.0279164,0.0418978
0.00100158,0.00202533,0.00355763,0.00895623,0.0231056,0.030258,0.0559679,0.0863066
0.000793148,0.0011644,0.00252432,0.00610127,0.0166135,0.017111,0.0327475,0.0465026
0.000903957,0.000995313,0.00203058,0.00538013,0.0138261,0.0157104,0.0283832,0.0427434
0.00073394,0.000883654,0.00195529,0.00498366,0.0127364,0.0146256,0.0252697,0.0388422
0.000960025,0.00112732,0.00238849,0.00564869,0.0154591,0.019524,0.0360548,0.0501216
0.000824096,0.00111981,0.00252846,0.00658254,0.0143721,0.0137506,0.022361,0.034382
0.0012047,0.00135291,0.00284615,0.0074911,0.0221151,0.0283675,0.0574551,0.0847207
0.000874507,0.000891289,0.00198346,0.00460622,0.0120685,0.0144984,0.0256911,0.0369023
0.0010469,0.00111981,0.00221656,0.00588144,0.0131541,0.0155566,0.0269114,0.0382304
0.000875356,0.00100502,0.00240825,0.00608971,0.0144393,0.0177276,0.028742,0.0465688
0.00160874,0.00197955,0.00440071,0.010595,0.0287697,0.0320423,0.0694135,0.0943427
0.000769882,0.00112864,0.00224683,0.00561013,0.014582,0.019484,0.0352627,0.0493827
0.000997556,0.00106759,0.00207673,0.00596932,0.0155131,0.0198846,0.035547,0.0470138
0.000840883,0.000929934,0.00234908,0.00558119,0.0121873,0.013578,0.0243965,0.036318
0.00104616,0.000984914,0.00224659,0.00598462,0.016289,0.0166949,0.0294179,0.0431594
0.00118172,0.00108234,0.00254097,0.00590742,0.0158759,0.0255753,0.047071,0.0692688
0.000844545,0.00116474,0.00288508,0.00811362,0.0192504,0.0183395,0.0338773,0.0516402
0.00142263,0.00125464,0.00352318,0.00838038,0.0214669,0.0253117,0.0415966,0.060099
0.000757573,0.00109192,0.00226919,0.00566337,0.0134297,0.0137121,0.0199163,0.0300481
0.00100873,0.00104427,0.00215739,0.00520807,0.0149831,0.0166697,0.0308597,0.0436692
0.000716253,0.000880927,0.00188552,0.00470692,0.011489,0.0128042,0.0214999,0.033221
0.000520933,0.000614549,0.00163074,0.00361363,0.00893533,0.0104072,0.0189699,0.028875
0.00139044,0.00132037,0.00281103,0.00781602,0.0196688,0.0219508,0.0390036,0.0596288
0.00106083,0.00098152,0.00202986,0.00551311,0.013252,0.0163673,0.0302935,0.0424196
0.00148713,0.0012362,0.00300227,0.00784965,0.0184515,0.0257053,0.0489157,0.0649989
0.00121623,0.00111612,0.00201096,0.00643766,0.0145147,0.0207098,0.0369633,0.0539272
0.000750675,0.00107616,0.00200971,0.00604029,0.0141225,0.0141195,0.0226908,0.0361635
0.00137606,0.00141756,0.00358268,0.0083276,0.022697,0.0376178,0.0649655,0.0970715
0.000962173,0.000988717,0.00204496,0.00553418,0.0143307,0.0147613,0.0263528,0.0394035
0.000802986,0.00100226,0.00207026,0.0050933,0.0127619,0.0125557,0.0242108,0.0357515
0.00110699,0.00123684,0.00247668,0.00614436,0.0185047,0.0211514,0.0396341,0.0601364
